ids,level,vendor_value,default_skin,chat_link,name,icon,description,type,rarity,flags,game_types,restrictions
726,14,21,60,[&AgHWAgAA],Malign Swindler Pauldrons,https://render.guildwars2.com/file/5051DA550F72BC2EC8E2DF0C990DAC25010E163A/61035.png,,Armor,Fine,[Ljava.lang.String;@715cf7af,[Ljava.lang.String;@36ad6998,[Ljava.lang.String;@523609af
727,80,198,84,[&AgHXAgAA],Rampager's Banded Greaves of Balthazar,https://render.guildwars2.com/file/1A25C9D85BD9429D3E12012F2692175D7B6FE245/61029.png,,Armor,Rare,[Ljava.lang.String;@4cf2ff90,[Ljava.lang.String;@5a05982e,[Ljava.lang.String;@7b9db5f
728,63,195,43,[&AgHYAgAA],Carrion Sneakthief Gloves of the Lich,https://render.guildwars2.com/file/3F385C09CDDF9F5509E4C79F66B1733F186D3D6F/561552.png,,Armor,Exotic,[Ljava.lang.String;@65a0d176,[Ljava.lang.String;@3e75ac2d,[Ljava.lang.String;@48c79725
729,53,47,69,[&AgHZAgAA],Honed Magician Boots,https://render.guildwars2.com/file/561D59C81D1BAC16DA6AC470C256A7C53566DF5D/61032.png,,Armor,Fine,[Ljava.lang.String;@16dce41,[Ljava.lang.String;@6225847b,[Ljava.lang.String;@712258d6
730,70,177,84,[&AgHaAgAA],Shaman's Banded Greaves of the Eagle,https://render.guildwars2.com/file/1A25C9D85BD9429D3E12012F2692175D7B6FE245/61029.png,,Armor,Rare,[Ljava.lang.String;@5a89768,[Ljava.lang.String;@6ad85e5a,[Ljava.lang.String;@24901926
731,19,26,60,[&AgHbAgAA],Malign Swindler Pauldrons,https://render.guildwars2.com/file/5051DA550F72BC2EC8E2DF0C990DAC25010E163A/61035.png,,Armor,Fine,[Ljava.lang.String;@4717018a,[Ljava.lang.String;@6c5ddd7,[Ljava.lang.String;@2ec779db
732,58,50,69,[&AgHcAgAA],Honed Magician Boots,https://render.guildwars2.com/file/561D59C81D1BAC16DA6AC470C256A7C53566DF5D/61032.png,,Armor,Fine,[Ljava.lang.String;@aba0c0c,[Ljava.lang.String;@75de4780,[Ljava.lang.String;@5ddd0789
733,71,213,43,[&AgHdAgAA],Carrion Sneakthief Gloves of Melandru,https://render.guildwars2.com/file/3F385C09CDDF9F5509E4C79F66B1733F186D3D6F/561552.png,,Armor,Exotic,[Ljava.lang.String;@48c1a448,[Ljava.lang.String;@12c11b30,[Ljava.lang.String;@15a4acaf
734,21,27,60,[&AgHeAgAA],Strong Swindler Pauldrons,https://render.guildwars2.com/file/5051DA550F72BC2EC8E2DF0C990DAC25010E163A/61035.png,,Armor,Fine,[Ljava.lang.String;@20f000dd,[Ljava.lang.String;@6556136f,[Ljava.lang.String;@7fd48c6e
735,44,40,69,[&AgHfAgAA],Ravaging Magician Boots,https://render.guildwars2.com/file/561D59C81D1BAC16DA6AC470C256A7C53566DF5D/61032.png,,Armor,Fine,[Ljava.lang.String;@4f2596ef,[Ljava.lang.String;@6ff3813e,[Ljava.lang.String;@3a6b2ac4
736,38,36,67,[&AgHgAgAA],Honed Swindler Boots,https://render.guildwars2.com/file/63400BA1F7ED75D7B720D4ED91F30AA6FF2DD6AB/61028.png,,Armor,Fine,[Ljava.lang.String;@6107661b,[Ljava.lang.String;@2f6063a,[Ljava.lang.String;@71ff9d2b
737,49,44,69,[&AgHhAgAA],Ravaging Magician Boots,https://render.guildwars2.com/file/561D59C81D1BAC16DA6AC470C256A7C53566DF5D/61032.png,,Armor,Fine,[Ljava.lang.String;@12a1a4da,[Ljava.lang.String;@484c2f2b,[Ljava.lang.String;@7ab927ce
738,26,31,60,[&AgHiAgAA],Strong Swindler Pauldrons,https://render.guildwars2.com/file/5051DA550F72BC2EC8E2DF0C990DAC25010E163A/61035.png,,Armor,Fine,[Ljava.lang.String;@7722eb77,[Ljava.lang.String;@68ba163d,[Ljava.lang.String;@41265976
739,77,189,84,[&AgHjAgAA],Shaman's Banded Greaves of Mercy,https://render.guildwars2.com/file/1A25C9D85BD9429D3E12012F2692175D7B6FE245/61029.png,,Armor,Rare,[Ljava.lang.String;@729291cb,[Ljava.lang.String;@128ba5bd,[Ljava.lang.String;@2a38422f
740,54,47,69,[&AgHkAgAA],Ravaging Magician Boots,https://render.guildwars2.com/file/561D59C81D1BAC16DA6AC470C256A7C53566DF5D/61032.png,,Armor,Fine,[Ljava.lang.String;@592643f7,[Ljava.lang.String;@3f5c8dd1,[Ljava.lang.String;@703571ca
741,79,234,43,[&AgHlAgAA],Carrion Sneakthief Gloves of Hoelbrak,https://render.guildwars2.com/file/3F385C09CDDF9F5509E4C79F66B1733F186D3D6F/561552.png,,Armor,Exotic,[Ljava.lang.String;@18f46cd9,[Ljava.lang.String;@7326bdcb,[Ljava.lang.String;@284f847b
742,31,35,60,[&AgHmAgAA],Strong Swindler Pauldrons,https://render.guildwars2.com/file/5051DA550F72BC2EC8E2DF0C990DAC25010E163A/61035.png,,Armor,Fine,[Ljava.lang.String;@732f1b99,[Ljava.lang.String;@48863381,[Ljava.lang.String;@e0807bf
743,59,51,69,[&AgHnAgAA],Ravaging Magician Boots,https://render.guildwars2.com/file/561D59C81D1BAC16DA6AC470C256A7C53566DF5D/61032.png,,Armor,Fine,[Ljava.lang.String;@5a302659,[Ljava.lang.String;@51481d55,[Ljava.lang.String;@28ab36c6
744,24,26,48,[&AgHoAgAA],Ravaging Studded Boots,https://render.guildwars2.com/file/C05DCA62E84D18EF46D5357C217956C55BC3063E/61013.png,,Armor,Fine,[Ljava.lang.String;@6650e993,[Ljava.lang.String;@3d0909ee,[Ljava.lang.String;@2cba19af
745,80,198,84,[&AgHpAgAA],Shaman's Banded Greaves of the Eagle,https://render.guildwars2.com/file/1A25C9D85BD9429D3E12012F2692175D7B6FE245/61029.png,,Armor,Rare,[Ljava.lang.String;@5d5607f8,[Ljava.lang.String;@3cab71b0,[Ljava.lang.String;@499849b2
746,36,39,60,[&AgHqAgAA],Strong Swindler Pauldrons,https://render.guildwars2.com/file/5051DA550F72BC2EC8E2DF0C990DAC25010E163A/61035.png,,Armor,Fine,[Ljava.lang.String;@3513564f,[Ljava.lang.String;@5817eed2,[Ljava.lang.String;@3f562291
747,61,52,78,[&AgHrAgAA],Berserker's Cabalist Boots,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Fine,[Ljava.lang.String;@34083910,[Ljava.lang.String;@1b86b0f0,[Ljava.lang.String;@7c80ac2c
748,66,56,78,[&AgHsAgAA],Berserker's Cabalist Boots,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Fine,[Ljava.lang.String;@72cc4b87,[Ljava.lang.String;@7793c77,[Ljava.lang.String;@29560d58
749,80,238,43,[&AgHtAgAA],Shiro's Gloves,https://render.guildwars2.com/file/3F385C09CDDF9F5509E4C79F66B1733F186D3D6F/561552.png,,Armor,Exotic,[Ljava.lang.String;@50ce2592,[Ljava.lang.String;@404ecc7f,[Ljava.lang.String;@e1ada85
750,22,28,60,[&AgHuAgAA],Ravaging Swindler Pauldrons,https://render.guildwars2.com/file/5051DA550F72BC2EC8E2DF0C990DAC25010E163A/61035.png,,Armor,Fine,[Ljava.lang.String;@17bf3ad3,[Ljava.lang.String;@367c6f03,[Ljava.lang.String;@677087
751,71,177,84,[&AgHvAgAA],Cleric's Banded Greaves of Rata Sum,https://render.guildwars2.com/file/1A25C9D85BD9429D3E12012F2692175D7B6FE245/61029.png,,Armor,Rare,[Ljava.lang.String;@58f14cfc,[Ljava.lang.String;@36768c93,[Ljava.lang.String;@63a7e929
752,71,59,78,[&AgHwAgAA],Berserker's Cabalist Boots,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Fine,[Ljava.lang.String;@587f4e92,[Ljava.lang.String;@a3b7fcd,[Ljava.lang.String;@82b680d
753,29,30,48,[&AgHxAgAA],Ravaging Studded Boots,https://render.guildwars2.com/file/C05DCA62E84D18EF46D5357C217956C55BC3063E/61013.png,,Armor,Fine,[Ljava.lang.String;@54993680,[Ljava.lang.String;@7630f95f,[Ljava.lang.String;@27a42543
754,76,63,78,[&AgHyAgAA],Berserker's Cabalist Boots,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Fine,[Ljava.lang.String;@741c4aba,[Ljava.lang.String;@692c4f8f,[Ljava.lang.String;@1827a9f4
755,27,31,60,[&AgHzAgAA],Ravaging Swindler Pauldrons,https://render.guildwars2.com/file/5051DA550F72BC2EC8E2DF0C990DAC25010E163A/61035.png,,Armor,Fine,[Ljava.lang.String;@1eaf198e,[Ljava.lang.String;@8f0c97b,[Ljava.lang.String;@32bafdd
756,32,36,60,[&AgH0AgAA],Ravaging Swindler Pauldrons,https://render.guildwars2.com/file/5051DA550F72BC2EC8E2DF0C990DAC25010E163A/61035.png,,Armor,Fine,[Ljava.lang.String;@2666de45,[Ljava.lang.String;@4063c06e,[Ljava.lang.String;@4e567208
757,80,66,78,[&AgH1AgAA],Berserker's Cabalist Boots,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Fine,[Ljava.lang.String;@10dd6958,[Ljava.lang.String;@d919f0,[Ljava.lang.String;@5e67c935
758,78,192,84,[&AgH2AgAA],Cleric's Banded Greaves of Lyssa,https://render.guildwars2.com/file/1A25C9D85BD9429D3E12012F2692175D7B6FE245/61029.png,,Armor,Rare,[Ljava.lang.String;@235c26c3,[Ljava.lang.String;@58b01c59,[Ljava.lang.String;@106e9826
759,62,53,78,[&AgH3AgAA],Carrion Cabalist Boots,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Fine,[Ljava.lang.String;@70a0c57f,[Ljava.lang.String;@32089f96,[Ljava.lang.String;@6a820f5a
760,37,39,60,[&AgH4AgAA],Ravaging Swindler Pauldrons,https://render.guildwars2.com/file/5051DA550F72BC2EC8E2DF0C990DAC25010E163A/61035.png,,Armor,Fine,[Ljava.lang.String;@ec90584,[Ljava.lang.String;@7834a21f,[Ljava.lang.String;@e3666a0
761,80,198,84,[&AgH5AgAA],Cleric's Banded Greaves of the Pack,https://render.guildwars2.com/file/1A25C9D85BD9429D3E12012F2692175D7B6FE245/61029.png,,Armor,Rare,[Ljava.lang.String;@74b440e3,[Ljava.lang.String;@32978ed4,[Ljava.lang.String;@6feee6c3
762,67,56,78,[&AgH6AgAA],Carrion Cabalist Boots,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Fine,[Ljava.lang.String;@52509ef8,[Ljava.lang.String;@4357f09,[Ljava.lang.String;@adaa075
763,64,195,43,[&AgH7AgAA],Rampager's Sneakthief Gloves of Lyssa,https://render.guildwars2.com/file/3F385C09CDDF9F5509E4C79F66B1733F186D3D6F/561552.png,,Armor,Exotic,[Ljava.lang.String;@129a9713,[Ljava.lang.String;@44eb6ce6,[Ljava.lang.String;@6b098e45
764,72,60,78,[&AgH8AgAA],Carrion Cabalist Boots,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Fine,[Ljava.lang.String;@348f4259,[Ljava.lang.String;@726b79d4,[Ljava.lang.String;@6d78a723
765,23,29,60,[&AgH9AgAA],Honed Swindler Pauldrons,https://render.guildwars2.com/file/5051DA550F72BC2EC8E2DF0C990DAC25010E163A/61035.png,,Armor,Fine,[Ljava.lang.String;@4aa4676f,[Ljava.lang.String;@4f779e8,[Ljava.lang.String;@2d7b157b
766,28,32,60,[&AgH+AgAA],Honed Swindler Pauldrons,https://render.guildwars2.com/file/5051DA550F72BC2EC8E2DF0C990DAC25010E163A/61035.png,,Armor,Fine,[Ljava.lang.String;@512fe48,[Ljava.lang.String;@6ce46e9a,[Ljava.lang.String;@53e372d7
768,77,63,78,[&AgEAAwAA],Carrion Cabalist Boots,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Fine,[Ljava.lang.String;@2646751d,[Ljava.lang.String;@34b43f23,[Ljava.lang.String;@7beb0791
769,72,216,43,[&AgEBAwAA],Rampager's Sneakthief Gloves of Scavenging,https://render.guildwars2.com/file/3F385C09CDDF9F5509E4C79F66B1733F186D3D6F/561552.png,,Armor,Exotic,[Ljava.lang.String;@3356b7f1,[Ljava.lang.String;@262dd21b,[Ljava.lang.String;@3375bcda
770,80,66,78,[&AgECAwAA],Carrion Cabalist Boots,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Fine,[Ljava.lang.String;@1081e2aa,[Ljava.lang.String;@166e3674,[Ljava.lang.String;@5e9b83a8
771,33,37,60,[&AgEDAwAA],Honed Swindler Pauldrons,https://render.guildwars2.com/file/5051DA550F72BC2EC8E2DF0C990DAC25010E163A/61035.png,,Armor,Fine,[Ljava.lang.String;@409677cd,[Ljava.lang.String;@5f1d49c7,[Ljava.lang.String;@38a719c6
773,38,40,60,[&AgEFAwAA],Honed Swindler Pauldrons,https://render.guildwars2.com/file/5051DA550F72BC2EC8E2DF0C990DAC25010E163A/61035.png,,Armor,Fine,[Ljava.lang.String;@3aa34bb9,[Ljava.lang.String;@49f87b3f,[Ljava.lang.String;@7c9e50b6
774,63,54,78,[&AgEGAwAA],Rampager's Cabalist Boots,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Fine,[Ljava.lang.String;@7c771fca,[Ljava.lang.String;@5ca97d7e,[Ljava.lang.String;@5602c457
775,80,238,43,[&AgEHAwAA],Aidan's Gloves,https://render.guildwars2.com/file/3F385C09CDDF9F5509E4C79F66B1733F186D3D6F/561552.png,,Armor,Exotic,[Ljava.lang.String;@589735c1,[Ljava.lang.String;@1c5ae856,[Ljava.lang.String;@b8f342e
776,34,33,67,[&AgEIAwAA],Ravaging Swindler Boots,https://render.guildwars2.com/file/63400BA1F7ED75D7B720D4ED91F30AA6FF2DD6AB/61028.png,,Armor,Fine,[Ljava.lang.String;@4bef6974,[Ljava.lang.String;@2ab764f5,[Ljava.lang.String;@61e421ad
778,24,29,60,[&AgEKAwAA],Ravaging Swindler Pauldrons,https://render.guildwars2.com/file/5051DA550F72BC2EC8E2DF0C990DAC25010E163A/61035.png,,Armor,Fine,[Ljava.lang.String;@13b847fb,[Ljava.lang.String;@232c2831,[Ljava.lang.String;@322d706d
779,68,57,78,[&AgELAwAA],Rampager's Cabalist Boots,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Fine,[Ljava.lang.String;@7284c6cc,[Ljava.lang.String;@23d2c0f8,[Ljava.lang.String;@61fd0913
780,73,61,78,[&AgEMAwAA],Rampager's Cabalist Boots,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Fine,[Ljava.lang.String;@388ab359,[Ljava.lang.String;@6cecb022,[Ljava.lang.String;@598c6847
781,29,33,60,[&AgENAwAA],Ravaging Swindler Pauldrons,https://render.guildwars2.com/file/5051DA550F72BC2EC8E2DF0C990DAC25010E163A/61035.png,,Armor,Fine,[Ljava.lang.String;@50b057f4,[Ljava.lang.String;@3d4d36c0,[Ljava.lang.String;@3429eceb
782,78,64,78,[&AgEOAwAA],Rampager's Cabalist Boots,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Fine,[Ljava.lang.String;@e5d6479,[Ljava.lang.String;@5c809db1,[Ljava.lang.String;@8af4bd7
783,39,37,67,[&AgEPAwAA],Ravaging Swindler Boots,https://render.guildwars2.com/file/63400BA1F7ED75D7B720D4ED91F30AA6FF2DD6AB/61028.png,,Armor,Fine,[Ljava.lang.String;@731ab09d,[Ljava.lang.String;@16817c2b,[Ljava.lang.String;@4e34065f
784,34,37,60,[&AgEQAwAA],Ravaging Swindler Pauldrons,https://render.guildwars2.com/file/5051DA550F72BC2EC8E2DF0C990DAC25010E163A/61035.png,,Armor,Fine,[Ljava.lang.String;@3cb71dbd,[Ljava.lang.String;@1a0fccee,[Ljava.lang.String;@7729ba0
785,65,198,43,[&AgERAwAA],Shaman's Sneakthief Gloves of the Pack,https://render.guildwars2.com/file/3F385C09CDDF9F5509E4C79F66B1733F186D3D6F/561552.png,,Armor,Exotic,[Ljava.lang.String;@691a73ef,[Ljava.lang.String;@6d44c184,[Ljava.lang.String;@9c8087e
786,80,66,78,[&AgESAwAA],Rampager's Cabalist Boots,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Fine,[Ljava.lang.String;@1a743d7c,[Ljava.lang.String;@20cbb0d6,[Ljava.lang.String;@6b481daa
787,39,41,60,[&AgETAwAA],Ravaging Swindler Pauldrons,https://render.guildwars2.com/file/5051DA550F72BC2EC8E2DF0C990DAC25010E163A/61035.png,,Armor,Fine,[Ljava.lang.String;@228a7345,[Ljava.lang.String;@19ae25b5,[Ljava.lang.String;@649e6b56
788,64,54,78,[&AgEUAwAA],Shaman's Cabalist Boots,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Fine,[Ljava.lang.String;@4f908f22,[Ljava.lang.String;@3e71ddce,[Ljava.lang.String;@569ad438
789,73,220,43,[&AgEVAwAA],Shaman's Sneakthief Gloves of Mercy,https://render.guildwars2.com/file/3F385C09CDDF9F5509E4C79F66B1733F186D3D6F/561552.png,,Armor,Exotic,[Ljava.lang.String;@41c9c166,[Ljava.lang.String;@a6bafe2,[Ljava.lang.String;@3a448ccc
790,41,42,60,[&AgEWAwAA],Strong Swindler Pauldrons,https://render.guildwars2.com/file/5051DA550F72BC2EC8E2DF0C990DAC25010E163A/61035.png,,Armor,Fine,[Ljava.lang.String;@3affa4a8,[Ljava.lang.String;@35b28060,[Ljava.lang.String;@62712d8b
791,69,58,78,[&AgEXAwAA],Shaman's Cabalist Boots,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Fine,[Ljava.lang.String;@7c4dffe5,[Ljava.lang.String;@3bd0de20,[Ljava.lang.String;@1ac0f8ba
792,80,238,43,[&AgEYAwAA],Reyna's Gloves,https://render.guildwars2.com/file/3F385C09CDDF9F5509E4C79F66B1733F186D3D6F/561552.png,,Armor,Exotic,[Ljava.lang.String;@71b6931c,[Ljava.lang.String;@6297f818,[Ljava.lang.String;@5f8b1bb4
793,74,61,78,[&AgEZAwAA],Shaman's Cabalist Boots,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Fine,[Ljava.lang.String;@42932dd7,[Ljava.lang.String;@77868ea,[Ljava.lang.String;@5a720725
794,46,47,60,[&AgEaAwAA],Strong Swindler Pauldrons,https://render.guildwars2.com/file/5051DA550F72BC2EC8E2DF0C990DAC25010E163A/61035.png,,Armor,Fine,[Ljava.lang.String;@5da3e164,[Ljava.lang.String;@6059292,[Ljava.lang.String;@42fe8580
795,79,65,78,[&AgEbAwAA],Shaman's Cabalist Boots,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Fine,[Ljava.lang.String;@87fe9d5,[Ljava.lang.String;@4a15917f,[Ljava.lang.String;@602e0bad
796,41,38,67,[&AgEcAwAA],Strong Swindler Boots,https://render.guildwars2.com/file/63400BA1F7ED75D7B720D4ED91F30AA6FF2DD6AB/61028.png,,Armor,Fine,[Ljava.lang.String;@564a40ad,[Ljava.lang.String;@210c3af0,[Ljava.lang.String;@4774c9c7
797,51,50,60,[&AgEdAwAA],Strong Swindler Pauldrons,https://render.guildwars2.com/file/5051DA550F72BC2EC8E2DF0C990DAC25010E163A/61035.png,,Armor,Fine,[Ljava.lang.String;@5797c1e7,[Ljava.lang.String;@53dcac90,[Ljava.lang.String;@1347c7a1
798,80,66,78,[&AgEeAwAA],Shaman's Cabalist Boots,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Fine,[Ljava.lang.String;@721c0eff,[Ljava.lang.String;@1b6d61a2,[Ljava.lang.String;@2d63e673
799,56,54,60,[&AgEfAwAA],Strong Swindler Pauldrons,https://render.guildwars2.com/file/5051DA550F72BC2EC8E2DF0C990DAC25010E163A/61035.png,,Armor,Fine,[Ljava.lang.String;@3456b1,[Ljava.lang.String;@12cdcbbe,[Ljava.lang.String;@625dc834
800,42,43,60,[&AgEgAwAA],Ravaging Swindler Pauldrons,https://render.guildwars2.com/file/5051DA550F72BC2EC8E2DF0C990DAC25010E163A/61035.png,,Armor,Fine,[Ljava.lang.String;@503fea72,[Ljava.lang.String;@721cbf1a,[Ljava.lang.String;@e700adc
801,62,212,27,[&AgEhAwAA],Berserker's Scallywag Greaves of Scavenging,https://render.guildwars2.com/file/B1C7DC687A5492E42AF06680931D7635DB022C91/61037.png,,Armor,Exotic,[Ljava.lang.String;@2e07f4e,[Ljava.lang.String;@2d23791a,[Ljava.lang.String;@3ad0f7cb
802,70,236,27,[&AgEiAwAA],Berserker's Scallywag Greaves of the Citadel,https://render.guildwars2.com/file/B1C7DC687A5492E42AF06680931D7635DB022C91/61037.png,,Armor,Exotic,[Ljava.lang.String;@34783ca7,[Ljava.lang.String;@35e33f69,[Ljava.lang.String;@33e7b66
803,66,202,43,[&AgEjAwAA],Cleric's Sneakthief Gloves of the Centaur,https://render.guildwars2.com/file/3F385C09CDDF9F5509E4C79F66B1733F186D3D6F/561552.png,,Armor,Exotic,[Ljava.lang.String;@3eedba65,[Ljava.lang.String;@4b05341b,[Ljava.lang.String;@67314265
804,46,42,67,[&AgEkAwAA],Strong Swindler Boots,https://render.guildwars2.com/file/63400BA1F7ED75D7B720D4ED91F30AA6FF2DD6AB/61028.png,,Armor,Fine,[Ljava.lang.String;@1724f0ae,[Ljava.lang.String;@44c95ebd,[Ljava.lang.String;@268e0fd3
805,47,47,60,[&AgElAwAA],Ravaging Swindler Pauldrons,https://render.guildwars2.com/file/5051DA550F72BC2EC8E2DF0C990DAC25010E163A/61035.png,,Armor,Fine,[Ljava.lang.String;@4bc1430d,[Ljava.lang.String;@7b506b5b,[Ljava.lang.String;@75e2ee3a
806,74,220,43,[&AgEmAwAA],Cleric's Sneakthief Gloves of Strength,https://render.guildwars2.com/file/3F385C09CDDF9F5509E4C79F66B1733F186D3D6F/561552.png,,Armor,Exotic,[Ljava.lang.String;@234497c2,[Ljava.lang.String;@62dc718c,[Ljava.lang.String;@1a2ed43f
807,78,256,27,[&AgEnAwAA],Berserker's Scallywag Greaves of Vampirism,https://render.guildwars2.com/file/B1C7DC687A5492E42AF06680931D7635DB022C91/61037.png,,Armor,Exotic,[Ljava.lang.String;@785f7a7e,[Ljava.lang.String;@7f221830,[Ljava.lang.String;@7e735649
808,52,51,60,[&AgEoAwAA],Ravaging Swindler Pauldrons,https://render.guildwars2.com/file/5051DA550F72BC2EC8E2DF0C990DAC25010E163A/61035.png,,Armor,Fine,[Ljava.lang.String;@1290fa94,[Ljava.lang.String;@111ffe32,[Ljava.lang.String;@7e9387b9
809,57,54,60,[&AgEpAwAA],Ravaging Swindler Pauldrons,https://render.guildwars2.com/file/5051DA550F72BC2EC8E2DF0C990DAC25010E163A/61035.png,,Armor,Fine,[Ljava.lang.String;@1ab6573c,[Ljava.lang.String;@f675aa4,[Ljava.lang.String;@6167db14
810,80,264,27,[&AgEqAwAA],Devona's Greaves,https://render.guildwars2.com/file/B1C7DC687A5492E42AF06680931D7635DB022C91/61037.png,,Armor,Exotic,[Ljava.lang.String;@32b26ce,[Ljava.lang.String;@2b0c9e20,[Ljava.lang.String;@1e8b539f
811,80,238,43,[&AgErAwAA],Zho's Gloves,https://render.guildwars2.com/file/3F385C09CDDF9F5509E4C79F66B1733F186D3D6F/561552.png,,Armor,Exotic,[Ljava.lang.String;@41eb9421,[Ljava.lang.String;@1bacc784,[Ljava.lang.String;@541eb74f
812,43,44,60,[&AgEsAwAA],Honed Swindler Pauldrons,https://render.guildwars2.com/file/5051DA550F72BC2EC8E2DF0C990DAC25010E163A/61035.png,,Armor,Fine,[Ljava.lang.String;@104d11f8,[Ljava.lang.String;@d9ad54c,[Ljava.lang.String;@70f7a39c
813,51,45,67,[&AgEtAwAA],Strong Swindler Boots,https://render.guildwars2.com/file/63400BA1F7ED75D7B720D4ED91F30AA6FF2DD6AB/61028.png,,Armor,Fine,[Ljava.lang.String;@5172d602,[Ljava.lang.String;@2948df05,[Ljava.lang.String;@72a35fd5
814,48,48,60,[&AgEuAwAA],Honed Swindler Pauldrons,https://render.guildwars2.com/file/5051DA550F72BC2EC8E2DF0C990DAC25010E163A/61035.png,,Armor,Fine,[Ljava.lang.String;@3f05e95e,[Ljava.lang.String;@7880fa7a,[Ljava.lang.String;@175fa298
816,53,52,60,[&AgEwAwAA],Honed Swindler Pauldrons,https://render.guildwars2.com/file/5051DA550F72BC2EC8E2DF0C990DAC25010E163A/61035.png,,Armor,Fine,[Ljava.lang.String;@7fea1a51,[Ljava.lang.String;@6f3543eb,[Ljava.lang.String;@1099275d
817,58,55,60,[&AgExAwAA],Honed Swindler Pauldrons,https://render.guildwars2.com/file/5051DA550F72BC2EC8E2DF0C990DAC25010E163A/61035.png,,Armor,Fine,[Ljava.lang.String;@7ab80cb4,[Ljava.lang.String;@55afa920,[Ljava.lang.String;@10c09265
818,44,44,60,[&AgEyAwAA],Ravaging Swindler Pauldrons,https://render.guildwars2.com/file/5051DA550F72BC2EC8E2DF0C990DAC25010E163A/61035.png,,Armor,Fine,[Ljava.lang.String;@49bafcef,[Ljava.lang.String;@73dd94c0,[Ljava.lang.String;@5b13d532
820,63,216,27,[&AgE0AwAA],Carrion Scallywag Greaves of Lyssa,https://render.guildwars2.com/file/B1C7DC687A5492E42AF06680931D7635DB022C91/61037.png,,Armor,Exotic,[Ljava.lang.String;@4f54378f,[Ljava.lang.String;@5117e70e,[Ljava.lang.String;@4ef30278
821,56,49,67,[&AgE1AwAA],Strong Swindler Boots,https://render.guildwars2.com/file/63400BA1F7ED75D7B720D4ED91F30AA6FF2DD6AB/61028.png,,Armor,Fine,[Ljava.lang.String;@b8ce4d1,[Ljava.lang.String;@658a4260,[Ljava.lang.String;@b4be648
822,49,49,60,[&AgE2AwAA],Ravaging Swindler Pauldrons,https://render.guildwars2.com/file/5051DA550F72BC2EC8E2DF0C990DAC25010E163A/61035.png,,Armor,Fine,[Ljava.lang.String;@5dfdc59b,[Ljava.lang.String;@313b0899,[Ljava.lang.String;@615d59c
823,54,52,60,[&AgE3AwAA],Ravaging Swindler Pauldrons,https://render.guildwars2.com/file/5051DA550F72BC2EC8E2DF0C990DAC25010E163A/61035.png,,Armor,Fine,[Ljava.lang.String;@52381ab0,[Ljava.lang.String;@615acc71,[Ljava.lang.String;@8cc7f03
824,76,227,43,[&AgE4AwAA],Berserker's Sneakthief Gloves of the Citadel,https://render.guildwars2.com/file/3F385C09CDDF9F5509E4C79F66B1733F186D3D6F/561552.png,,Armor,Exotic,[Ljava.lang.String;@205de2b3,[Ljava.lang.String;@32a28192,[Ljava.lang.String;@52ceaf3
825,80,238,43,[&AgE5AwAA],Vatlaaw's Gloves,https://render.guildwars2.com/file/3F385C09CDDF9F5509E4C79F66B1733F186D3D6F/561552.png,,Armor,Exotic,[Ljava.lang.String;@6ef3b932,[Ljava.lang.String;@21f49625,[Ljava.lang.String;@7fc3d98
